ProblemId,ProblemName,conv0,it0,conv1,it1,relation,isEffective,id,path,rows,cols,nonzeros,posdef,nsym,psym,density,avg_nnz,max_nnz,std_nnz,avg_row_block_count,std_row_block_count,min_row_block_count,max_row_block_count,avg_row_block_size,std_row_block_size,min_row_block_size,max_row_block_size,block_count
877,Pothen/mesh3e1,1,17,1,56,0.303571428571429,0,877,/home/anna/.ssgetpy/MM/Pothen/mesh3e1/mesh3e1.mtx,289,289,1377,True,1.0,1.0,0.0226170663665425,6.536332179930795,5,0.4556450995538137,2.9757785467128026,0.45878751678802,2,4,2.1965116279069767,0.6267204551748404,1,5,860
878,Pothen/mesh3em5,1,14,1,51,0.274509803921569,0,878,/home/anna/.ssgetpy/MM/Pothen/mesh3em5/mesh3em5.mtx,289,289,1377,True,1.0,1.0,0.0226170663665425,6.536332179930795,5,0.4556450995538137,2.9757785467128026,0.45878751678802,2,4,2.1965116279069767,0.6267204551748404,1,5,860
883,Pothen/sphere2,1,24,0,0,0.0,0,883,/home/anna/.ssgetpy/MM/Pothen/sphere2/sphere2.mtx,66,66,450,False,1.0,1.0,0.1033057851239669,6.818181818181818,7,0.5749595745760688,5.818181818181818,1.5850541612875175,1,7,1.171875,0.5368121810357263,1,5,384
893,Norris/lung1,0,1650,1,51,32.3529411764706,1,893,/home/anna/.ssgetpy/MM/Norris/lung1/lung1.mtx,1650,1650,7419,False,0.0,0.5713295198474606,0.0027250688705234,4.496363636363636,8,1.7138434888087744,2.38,0.9600315651376292,1,4,1.8892284186401835,1.6063293420745628,1,8,3927
907,vanHeukelum/cage6,1,15,1,55,0.272727272727273,0,907,/home/anna/.ssgetpy/MM/vanHeukelum/cage6/cage6.mtx,93,93,785,False,0.0924855491329479,1.0,0.090761937796277,8.440860215053764,13,2.192177518081679,6.365591397849462,1.598285009886919,1,11,1.3260135135135136,0.7489625616386334,1,13,592
908,vanHeukelum/cage7,1,18,1,55,0.327272727272727,0,908,/home/anna/.ssgetpy/MM/vanHeukelum/cage7/cage7.mtx,340,340,3084,False,0.1020408163265306,1.0,0.0266782006920415,9.070588235294116,16,2.9317259935127056,7.273529411764706,2.4468237302229205,2,15,1.2470683380509502,0.5071431706053604,1,4,2473
909,vanHeukelum/cage8,1,16,1,55,0.290909090909091,0,909,/home/anna/.ssgetpy/MM/vanHeukelum/cage8/cage8.mtx,1015,1015,11003,False,0.144973968762515,1.0,0.0106801912203644,10.840394088669951,18,3.1647915039403998,8.996059113300493,2.853739097034633,3,17,1.2050158799693351,0.4777619896444581,1,5,9131
910,vanHeukelum/cage9,1,17,1,55,0.309090909090909,0,910,/home/anna/.ssgetpy/MM/vanHeukelum/cage9/cage9.mtx,3534,3534,41594,False,0.1535470310036784,1.0,0.0033304091965862,11.76966610073571,23,3.751872130533055,9.960101867572156,3.4546694351892984,2,23,1.181681297764141,0.4458567750901771,1,6,35199
926,FEMLAB/poisson2D,1,43,1,71,0.605633802816901,0,926,/home/anna/.ssgetpy/MM/FEMLAB/poisson2D/poisson2D.mtx,367,367,2417,False,0.0,1.0,0.017945043767494,6.5858310626703,9,1.168438630179438,6.223433242506812,1.2193696434171657,3,9,1.058231173380035,0.255632910122117,1,3,2284
929,FEMLAB/problem1,1,67,1,75,0.893333333333333,0,929,/home/anna/.ssgetpy/MM/FEMLAB/problem1/problem1.mtx,415,415,2779,False,0.6548223350253807,1.0,0.01613586877631,6.696385542168675,9,1.0199746964889462,4.6578313253012045,1.3721955392927314,1,8,1.437661665804449,0.7745760420176891,1,6,1933
984,Sandia/adder_dcop_01,1,250,0,0,0.0,0,984,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_01/adder_dcop_01.mtx,1813,1813,11156,False,0.0158204168893639,0.6544094067343666,0.0033940082793601,6.153337010479867,1310,30.7773114002446,4.738554881412024,2.600869112428202,1,78,1.2985682691188454,3.885708174386645,1,173,8591
986,Sandia/adder_dcop_03,1,1813,0,0,0.0,0,986,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_03/adder_dcop_03.mtx,1813,1813,11148,False,0.0350914731999572,0.6429870546699475,0.0033915744261658,6.148924434638721,1310,30.77761980859698,4.741312741312742,2.5948818557654905,1,78,1.296882270823639,3.8843860109175874,1,173,8596
987,Sandia/adder_dcop_04,1,901,0,0,0.0,0,987,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_04/adder_dcop_04.mtx,1813,1813,11107,False,0.0038684719535783,0.6505480335267569,0.0033791009285454,6.126309983452841,1310,30.77945026718349,4.725317153888582,2.5973816786267303,1,78,1.2964865180343177,3.890963456533125,1,173,8567
993,Sandia/adder_dcop_10,1,399,0,0,0.0,0,993,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_10/adder_dcop_10.mtx,1813,1813,11232,False,0.0057257979005407,0.6478634291167427,0.0034171298847053,6.195256480970767,1310,30.777486195011683,4.77992277992278,2.59950239088034,1,78,1.2960996999769212,3.868962106128598,1,173,8666
994,Sandia/adder_dcop_11,1,771,0,0,0.0,0,994,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_11/adder_dcop_11.mtx,1813,1813,11243,False,0.0048718491844948,0.6481677610675705,0.0034204764328474,6.201323772752344,1310,30.77720516669044,4.785990071704357,2.5992663214298397,1,78,1.2957243286850293,3.86652330435648,1,173,8677
995,Sandia/adder_dcop_12,1,430,0,0,0.0,0,995,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_12/adder_dcop_12.mtx,1813,1813,11246,False,0.0044467972472207,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
996,Sandia/adder_dcop_13,1,1570,0,0,0.0,0,996,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_13/adder_dcop_13.mtx,1813,1813,11245,False,0.0027530707327403,0.6482422702244811,0.0034210848961459,6.202426916712631,1310,30.777126245014838,4.786541643684501,2.5987811237860887,1,78,1.2958054851348235,3.866307911379787,1,173,8678
997,Sandia/adder_dcop_14,1,334,0,0,0.0,0,997,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_14/adder_dcop_14.mtx,1813,1813,11246,False,0.0082583377448385,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
998,Sandia/adder_dcop_15,1,382,0,0,0.0,0,998,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_15/adder_dcop_15.mtx,1813,1813,11246,False,0.0059290629962943,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
999,Sandia/adder_dcop_16,1,443,0,0,0.0,0,999,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_16/adder_dcop_16.mtx,1813,1813,11246,False,0.0082583377448385,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1000,Sandia/adder_dcop_17,1,557,0,0,0.0,0,1000,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_17/adder_dcop_17.mtx,1813,1813,11246,False,0.0091053467443091,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1001,Sandia/adder_dcop_18,1,328,0,0,0.0,0,1001,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_18/adder_dcop_18.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1002,Sandia/adder_dcop_19,1,756,0,0,0.0,0,1002,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_19/adder_dcop_19.mtx,1813,1813,11245,False,0.0076238881829733,0.6482422702244811,0.0034210848961459,6.202426916712631,1310,30.777197930893937,4.786541643684501,2.5996299554336635,1,78,1.2958054851348235,3.866307911379787,1,173,8678
1003,Sandia/adder_dcop_20,1,294,0,0,0.0,0,1003,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_20/adder_dcop_20.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1004,Sandia/adder_dcop_21,1,247,0,0,0.0,0,1004,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_21/adder_dcop_21.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1005,Sandia/adder_dcop_22,1,335,0,0,0.0,0,1005,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_22/adder_dcop_22.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1006,Sandia/adder_dcop_23,1,209,0,0,0.0,0,1006,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_23/adder_dcop_23.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1007,Sandia/adder_dcop_24,1,328,0,0,0.0,0,1007,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_24/adder_dcop_24.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1008,Sandia/adder_dcop_25,1,199,0,0,0.0,0,1008,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_25/adder_dcop_25.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1009,Sandia/adder_dcop_26,1,169,0,0,0.0,0,1009,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_26/adder_dcop_26.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1010,Sandia/adder_dcop_27,1,199,0,0,0.0,0,1010,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_27/adder_dcop_27.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1011,Sandia/adder_dcop_28,1,167,0,0,0.0,0,1011,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_28/adder_dcop_28.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1012,Sandia/adder_dcop_29,1,292,0,0,0.0,0,1012,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_29/adder_dcop_29.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1013,Sandia/adder_dcop_30,1,215,0,0,0.0,0,1013,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_30/adder_dcop_30.mtx,1813,1813,11246,False,0.0080465854949708,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1014,Sandia/adder_dcop_31,1,378,0,0,0.0,0,1014,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_31/adder_dcop_31.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1015,Sandia/adder_dcop_32,1,180,0,0,0.0,0,1015,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_32/adder_dcop_32.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1016,Sandia/adder_dcop_33,1,218,0,0,0.0,0,1016,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_33/adder_dcop_33.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1017,Sandia/adder_dcop_34,1,209,0,0,0.0,0,1017,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_34/adder_dcop_34.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1018,Sandia/adder_dcop_35,1,226,0,0,0.0,0,1018,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_35/adder_dcop_35.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1019,Sandia/adder_dcop_36,1,141,0,0,0.0,0,1019,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_36/adder_dcop_36.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1020,Sandia/adder_dcop_37,1,195,0,0,0.0,0,1020,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_37/adder_dcop_37.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1021,Sandia/adder_dcop_38,1,135,0,0,0.0,0,1021,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_38/adder_dcop_38.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1022,Sandia/adder_dcop_39,1,291,0,0,0.0,0,1022,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_39/adder_dcop_39.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1023,Sandia/adder_dcop_40,1,135,0,0,0.0,0,1023,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_40/adder_dcop_40.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1024,Sandia/adder_dcop_41,1,142,0,0,0.0,0,1024,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_41/adder_dcop_41.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1025,Sandia/adder_dcop_42,1,184,0,0,0.0,0,1025,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_42/adder_dcop_42.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1026,Sandia/adder_dcop_43,1,126,0,0,0.0,0,1026,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_43/adder_dcop_43.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1027,Sandia/adder_dcop_44,1,184,0,0,0.0,0,1027,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_44/adder_dcop_44.mtx,1813,1813,11245,False,0.0076238881829733,0.6482422702244811,0.0034210848961459,6.202426916712631,1310,30.77718000943981,4.786541643684501,2.599629955433664,1,78,1.2958054851348235,3.866307911379788,1,173,8678
1028,Sandia/adder_dcop_45,1,86,0,0,0.0,0,1028,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_45/adder_dcop_45.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1029,Sandia/adder_dcop_46,1,80,0,0,0.0,0,1029,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_46/adder_dcop_46.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1030,Sandia/adder_dcop_47,1,67,0,0,0.0,0,1030,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_47/adder_dcop_47.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1031,Sandia/adder_dcop_48,1,75,0,0,0.0,0,1031,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_48/adder_dcop_48.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1032,Sandia/adder_dcop_49,1,79,0,0,0.0,0,1032,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_49/adder_dcop_49.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1033,Sandia/adder_dcop_50,1,85,0,0,0.0,0,1033,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_50/adder_dcop_50.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1034,Sandia/adder_dcop_51,1,73,0,0,0.0,0,1034,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_51/adder_dcop_51.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1035,Sandia/adder_dcop_52,1,66,0,0,0.0,0,1035,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_52/adder_dcop_52.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1036,Sandia/adder_dcop_53,1,77,0,0,0.0,0,1036,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_53/adder_dcop_53.mtx,1813,1813,11246,False,0.0074113287453679,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1037,Sandia/adder_dcop_54,1,86,0,0,0.0,0,1037,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_54/adder_dcop_54.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1038,Sandia/adder_dcop_55,1,133,0,0,0.0,0,1038,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_55/adder_dcop_55.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1039,Sandia/adder_dcop_56,1,93,0,0,0.0,0,1039,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_56/adder_dcop_56.mtx,1813,1813,11246,False,0.0076230809952355,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1040,Sandia/adder_dcop_57,1,94,0,0,0.0,0,1040,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_57/adder_dcop_57.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1041,Sandia/adder_dcop_58,1,113,0,0,0.0,0,1041,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_58/adder_dcop_58.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1042,Sandia/adder_dcop_59,1,93,0,0,0.0,0,1042,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_59/adder_dcop_59.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1043,Sandia/adder_dcop_60,1,79,0,0,0.0,0,1043,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_60/adder_dcop_60.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1044,Sandia/adder_dcop_61,1,87,0,0,0.0,0,1044,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_61/adder_dcop_61.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1045,Sandia/adder_dcop_62,1,92,0,0,0.0,0,1045,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_62/adder_dcop_62.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1046,Sandia/adder_dcop_63,1,66,0,0,0.0,0,1046,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_63/adder_dcop_63.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1047,Sandia/adder_dcop_64,1,63,0,0,0.0,0,1047,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_64/adder_dcop_64.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1048,Sandia/adder_dcop_65,1,62,0,0,0.0,0,1048,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_65/adder_dcop_65.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1049,Sandia/adder_dcop_66,1,62,0,0,0.0,0,1049,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_66/adder_dcop_66.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1050,Sandia/adder_dcop_67,1,62,0,0,0.0,0,1050,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_67/adder_dcop_67.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1051,Sandia/adder_dcop_68,1,62,0,0,0.0,0,1051,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_68/adder_dcop_68.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1052,Sandia/adder_dcop_69,1,62,0,0,0.0,0,1052,/home/anna/.ssgetpy/MM/Sandia/adder_dcop_69/adder_dcop_69.mtx,1813,1813,11246,False,0.0078348332451032,0.6481736368448915,0.0034213891277952,6.202978488692774,1310,30.77714949450744,4.787093215664644,2.599356912836807,1,78,1.2957714022352806,3.866086469453526,1,173,8679
1053,Sandia/adder_trans_01,1,79,0,0,0.0,0,1053,/home/anna/.ssgetpy/MM/Sandia/adder_trans_01/adder_trans_01.mtx,1814,1814,14579,False,0.0311570377328949,1.0,0.0044305043827926,8.036934950385888,1335,33.67485529990974,6.143880926130099,8.06900528190462,1,254,1.3081202332884705,12.643632979614056,1,1335,11145
1054,Sandia/adder_trans_02,1,79,0,0,0.0,0,1054,/home/anna/.ssgetpy/MM/Sandia/adder_trans_02/adder_trans_02.mtx,1814,1814,14579,False,0.0311570377328949,1.0,0.0044305043827926,8.036934950385888,1335,33.67485529990974,6.143880926130099,8.06900528190462,1,254,1.3081202332884705,12.643632979614056,1,1335,11145
1075,Sandia/fpga_dcop_21,1,1136,0,0,0.0,0,1075,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_21/fpga_dcop_21.mtx,1220,1220,5892,False,0.3216989066442388,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1076,Sandia/fpga_dcop_22,1,582,0,0,0.0,0,1076,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_22/fpga_dcop_22.mtx,1220,1220,5892,False,0.3263246425567704,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
1077,Sandia/fpga_dcop_23,1,719,0,0,0.0,0,1077,/home/anna/.ssgetpy/MM/Sandia/fpga_dcop_23/fpga_dcop_23.mtx,1220,1220,5892,False,0.3216989066442388,0.8183347350714887,0.003958613276001,4.829508196721312,36,4.012739723181456,3.436065573770492,0.9934263916869134,1,8,1.4055343511450382,1.674388318517067,1,24,4192
